,_id,username,pm2_5Data,pm10Data,tempData,humidityData,dateTimeData,__v
12837,609bc81a42dd2d001575b7d0,sshekhar93,5.6,11.6,invalid,invalid,2021-05-12 05:20:41.614872,0
12838,609bc83942dd2d001575b7d1,sshekhar93,6.3,12.1,invalid,invalid,2021-05-12 05:21:12.280989,0
12839,609bc85742dd2d001575b7d2,sshekhar93,5.9,12.3,invalid,invalid,2021-05-12 05:21:43.117138,0
12840,609bc87642dd2d001575b7d3,sshekhar93,6.2,12.5,invalid,invalid,2021-05-12 05:22:13.772760,0
12841,609bc89442dd2d001575b7d4,sshekhar93,5.4,10.0,invalid,invalid,2021-05-12 05:22:44.437821,0
12842,609bc8b342dd2d001575b7d5,sshekhar93,5.6,11.3,invalid,invalid,2021-05-12 05:23:15.069603,0
12843,609bc8d242dd2d001575b7d6,sshekhar93,5.5,10.5,invalid,invalid,2021-05-12 05:23:45.678193,0
12844,609bc8f042dd2d001575b7d7,sshekhar93,5.7,11.2,invalid,invalid,2021-05-12 05:24:16.332951,0
12845,609bc90f42dd2d001575b7d8,sshekhar93,5.3,10.8,invalid,invalid,2021-05-12 05:24:47.013525,0
12846,609bc92e42dd2d001575b7d9,sshekhar93,5.3,10.0,invalid,invalid,2021-05-12 05:25:17.609919,0
12847,609bc94c42dd2d001575b7da,sshekhar93,5.4,11.7,invalid,invalid,2021-05-12 05:25:48.312062,0
12848,609bc96b42dd2d001575b7db,sshekhar93,5.2,10.9,invalid,invalid,2021-05-12 05:26:18.922590,0
12849,609bc98a42dd2d001575b7dc,sshekhar93,5.2,10.9,invalid,invalid,2021-05-12 05:26:49.589926,0
12850,609bc9a842dd2d001575b7dd,sshekhar93,4.7,10.1,invalid,invalid,2021-05-12 05:27:20.200958,0
12851,609bc9c742dd2d001575b7de,sshekhar93,5.2,10.7,invalid,invalid,2021-05-12 05:27:50.849901,0
12852,609bc9e642dd2d001575b7df,sshekhar93,5.0,10.9,invalid,invalid,2021-05-12 05:28:21.559211,0
12853,609bca0442dd2d001575b7e0,sshekhar93,5.2,10.7,invalid,invalid,2021-05-12 05:28:52.417636,0
12854,609bca2442dd2d001575b7e1,sshekhar93,4.8,9.9,invalid,invalid,2021-05-12 05:29:23.077731,0
12855,609bca4242dd2d001575b7e2,sshekhar93,4.9,9.9,invalid,invalid,2021-05-12 05:29:54.224140,0
12856,609bca6142dd2d001575b7e3,sshekhar93,4.7,9.5,invalid,invalid,2021-05-12 05:30:24.870148,0
12857,609bca8042dd2d001575b7e4,sshekhar93,4.8,9.6,invalid,invalid,2021-05-12 05:30:55.918131,0
12858,609bca9f42dd2d001575b7e5,sshekhar93,4.7,9.4,invalid,invalid,2021-05-12 05:31:26.634495,0
12859,609bcabd42dd2d001575b7e6,sshekhar93,4.9,10.2,invalid,invalid,2021-05-12 05:31:57.274146,0
12860,609bcadc42dd2d001575b7e7,sshekhar93,4.7,10.0,invalid,invalid,2021-05-12 05:32:27.982708,0
12861,609bcafb42dd2d001575b7e8,sshekhar93,4.4,9.3,invalid,invalid,2021-05-12 05:32:58.573852,0
12862,609bcb1942dd2d001575b7e9,sshekhar93,4.7,8.8,invalid,invalid,2021-05-12 05:33:29.249782,0
12863,609bcb3842dd2d001575b7ea,sshekhar93,4.8,9.5,invalid,invalid,2021-05-12 05:33:59.891037,0
12864,609bcb5742dd2d001575b7eb,sshekhar93,4.6,9.6,invalid,invalid,2021-05-12 05:34:30.532769,0
12865,609bcb7542dd2d001575b7ec,sshekhar93,4.4,8.7,invalid,invalid,2021-05-12 05:35:01.183842,0
12866,609bcb9442dd2d001575b7ed,sshekhar93,4.5,9.2,invalid,invalid,2021-05-12 05:35:31.879384,0
12867,609bcbb342dd2d001575b7ee,sshekhar93,4.5,9.7,invalid,invalid,2021-05-12 05:36:02.465762,0
12868,609bcbd142dd2d001575b7ef,sshekhar93,4.4,9.0,invalid,invalid,2021-05-12 05:36:33.118072,0
12869,609bcbf042dd2d001575b7f0,sshekhar93,4.7,9.6,invalid,invalid,2021-05-12 05:37:03.770457,0
12870,609bcc0e42dd2d001575b7f1,sshekhar93,4.2,8.5,invalid,invalid,2021-05-12 05:37:34.425608,0
12871,609bcc2d42dd2d001575b7f2,sshekhar93,4.3,9.3,invalid,invalid,2021-05-12 05:38:05.063608,0
12872,609bcc4c42dd2d001575b7f3,sshekhar93,4.3,8.5,invalid,invalid,2021-05-12 05:38:35.684269,0
12873,609bcc6a42dd2d001575b7f4,sshekhar93,4.2,8.6,invalid,invalid,2021-05-12 05:39:06.330520,0
12874,609bcc8942dd2d001575b7f5,sshekhar93,4.2,8.8,invalid,invalid,2021-05-12 05:39:37.000898,0
12875,609bcca842dd2d001575b7f6,sshekhar93,4.1,7.9,invalid,invalid,2021-05-12 05:40:07.651498,0
12876,609bccc642dd2d001575b7f7,sshekhar93,4.3,9.2,invalid,invalid,2021-05-12 05:40:38.298023,0
12877,609bcce542dd2d001575b7f8,sshekhar93,4.2,8.3,invalid,invalid,2021-05-12 05:41:08.929676,0
12878,609bcd0442dd2d001575b7f9,sshekhar93,4.2,8.1,invalid,invalid,2021-05-12 05:41:39.573995,0
12879,609bcd2242dd2d001575b7fa,sshekhar93,4.0,8.5,invalid,invalid,2021-05-12 05:42:10.327088,0
12880,609bcd4142dd2d001575b7fb,sshekhar93,4.1,9.5,invalid,invalid,2021-05-12 05:42:41.007996,0
12881,609bcd6042dd2d001575b7fc,sshekhar93,3.9,8.1,invalid,invalid,2021-05-12 05:43:11.650745,0
12882,609bcd7e42dd2d001575b7fd,sshekhar93,3.8,7.6,invalid,invalid,2021-05-12 05:43:42.271995,0
12883,609bcd9d42dd2d001575b7fe,sshekhar93,4.1,9.2,invalid,invalid,2021-05-12 05:44:12.913227,0
12884,609bcdbc42dd2d001575b7ff,sshekhar93,3.6,8.0,invalid,invalid,2021-05-12 05:44:43.558086,0
12885,609bcdda42dd2d001575b800,sshekhar93,4.0,8.1,invalid,invalid,2021-05-12 05:45:14.222460,0
12886,609bcdf942dd2d001575b801,sshekhar93,3.6,8.7,invalid,invalid,2021-05-12 05:45:44.913587,0
12887,609bce1842dd2d001575b802,sshekhar93,4.0,7.9,invalid,invalid,2021-05-12 05:46:15.513387,0
12888,609bce3642dd2d001575b803,sshekhar93,3.7,7.7,invalid,invalid,2021-05-12 05:46:46.185727,0
12889,609bce5542dd2d001575b804,sshekhar93,3.9,8.2,invalid,invalid,2021-05-12 05:47:16.811524,0
12890,609bce7442dd2d001575b805,sshekhar93,3.7,7.5,invalid,invalid,2021-05-12 05:47:47.454731,0
12891,609bce9242dd2d001575b806,sshekhar93,3.5,7.5,invalid,invalid,2021-05-12 05:48:18.110387,0
12892,609bceb142dd2d001575b807,sshekhar93,3.7,7.9,invalid,invalid,2021-05-12 05:48:48.757542,0
12893,609bcecf42dd2d001575b808,sshekhar93,3.7,7.1,invalid,invalid,2021-05-12 05:49:19.423331,0
12894,609bceee42dd2d001575b809,sshekhar93,3.5,7.3,invalid,invalid,2021-05-12 05:49:50.093692,0
12895,609bcf0d42dd2d001575b80a,sshekhar93,3.7,8.1,invalid,invalid,2021-05-12 05:50:20.689483,0
12896,609bcf2b42dd2d001575b80b,sshekhar93,3.4,7.0,invalid,invalid,2021-05-12 05:50:51.344832,0
12897,609bcf4a42dd2d001575b80c,sshekhar93,3.3,6.3,invalid,invalid,2021-05-12 05:51:21.990289,0
12898,609bcf6942dd2d001575b80d,sshekhar93,3.3,6.9,invalid,invalid,2021-05-12 05:51:52.820647,0
12899,609bcf8942dd2d001575b80e,sshekhar93,3.3,7.7,invalid,invalid,2021-05-12 05:52:23.480489,0
12900,609bcfa742dd2d001575b80f,sshekhar93,3.5,7.4,invalid,invalid,2021-05-12 05:52:55.177181,0
12901,609bcfc642dd2d001575b810,sshekhar93,3.5,7.8,invalid,invalid,2021-05-12 05:53:25.828365,0
12902,609bcfe542dd2d001575b811,sshekhar93,3.6,7.6,invalid,invalid,2021-05-12 05:53:56.626400,0
12903,609bd00442dd2d001575b812,sshekhar93,3.1,6.1,invalid,invalid,2021-05-12 05:54:27.384333,0
12904,609bd02242dd2d001575b813,sshekhar93,3.3,7.5,invalid,invalid,2021-05-12 05:54:58.108381,0
12905,609bd04142dd2d001575b814,sshekhar93,3.3,6.7,invalid,invalid,2021-05-12 05:55:28.731145,0
12906,609bd05f42dd2d001575b815,sshekhar93,3.3,7.4,invalid,invalid,2021-05-12 05:55:59.384374,0
12907,609bd07e42dd2d001575b816,sshekhar93,3.4,6.7,invalid,invalid,2021-05-12 05:56:30.032348,0
12908,609bd09d42dd2d001575b817,sshekhar93,3.0,5.8,invalid,invalid,2021-05-12 05:57:00.667199,0
12909,609bd0bb42dd2d001575b818,sshekhar93,3.2,6.9,invalid,invalid,2021-05-12 05:57:31.298408,0
12910,609bd0da42dd2d001575b819,sshekhar93,3.2,7.7,invalid,invalid,2021-05-12 05:58:01.959303,0
12911,609bd0f942dd2d001575b81a,sshekhar93,3.2,6.7,invalid,invalid,2021-05-12 05:58:32.594562,0
12912,609bd11742dd2d001575b81b,sshekhar93,3.2,7.4,invalid,invalid,2021-05-12 05:59:03.267064,0
12913,609bd13642dd2d001575b81c,sshekhar93,3.3,7.8,invalid,invalid,2021-05-12 05:59:33.869449,0
12914,609bd15542dd2d001575b81d,sshekhar93,3.0,6.3,invalid,invalid,2021-05-12 06:00:04.531669,0
12915,609bd17342dd2d001575b81e,sshekhar93,3.2,7.8,invalid,invalid,2021-05-12 06:00:35.188194,0
12916,609bd19242dd2d001575b81f,sshekhar93,3.2,6.9,invalid,invalid,2021-05-12 06:01:05.834689,0
12917,609bd1b042dd2d001575b820,sshekhar93,3.4,7.5,invalid,invalid,2021-05-12 06:01:36.452133,0
12918,609bd1cf42dd2d001575b821,sshekhar93,3.3,6.4,invalid,invalid,2021-05-12 06:02:07.080849,0
12919,609bd1ee42dd2d001575b822,sshekhar93,3.2,6.8,invalid,invalid,2021-05-12 06:02:37.730115,0
12920,609bd20c42dd2d001575b823,sshekhar93,3.2,7.5,invalid,invalid,2021-05-12 06:03:08.411334,0
12921,609bd22b42dd2d001575b824,sshekhar93,3.0,6.0,invalid,invalid,2021-05-12 06:03:39.021879,0
12922,609bd24a42dd2d001575b825,sshekhar93,3.0,6.0,invalid,invalid,2021-05-12 06:04:09.671015,0
12923,609bd26842dd2d001575b826,sshekhar93,3.4,7.4,invalid,invalid,2021-05-12 06:04:40.333131,0
12924,609bd28842dd2d001575b827,sshekhar93,3.2,7.9,invalid,invalid,2021-05-12 06:05:10.969510,0
12925,609bd2a642dd2d001575b828,sshekhar93,2.9,6.2,invalid,invalid,2021-05-12 06:05:42.162607,0
12926,609bd2c542dd2d001575b829,sshekhar93,3.0,6.8,invalid,invalid,2021-05-12 06:06:12.857371,0
12927,609bd2e442dd2d001575b82a,sshekhar93,3.0,7.6,invalid,invalid,2021-05-12 06:06:43.521670,0
12928,609bd30242dd2d001575b82b,sshekhar93,3.2,6.7,invalid,invalid,2021-05-12 06:07:14.156466,0
12929,609bd32142dd2d001575b82c,sshekhar93,3.2,7.6,invalid,invalid,2021-05-12 06:07:44.810850,0
12930,609bd33f42dd2d001575b82d,sshekhar93,3.0,7.6,invalid,invalid,2021-05-12 06:08:15.436440,0
12931,609bd35e42dd2d001575b82e,sshekhar93,3.1,7.1,invalid,invalid,2021-05-12 06:08:46.088227,0
12932,609bd37d42dd2d001575b82f,sshekhar93,2.9,6.7,invalid,invalid,2021-05-12 06:09:16.704742,0
12933,609bd39c42dd2d001575b830,sshekhar93,3.0,6.0,invalid,invalid,2021-05-12 06:09:47.405814,0
12934,609bd3ba42dd2d001575b831,sshekhar93,3.2,7.3,invalid,invalid,2021-05-12 06:10:18.113263,0
12935,609bd3d942dd2d001575b832,sshekhar93,3.0,7.3,invalid,invalid,2021-05-12 06:10:48.726067,0
12936,609bd3f742dd2d001575b833,sshekhar93,3.0,6.9,invalid,invalid,2021-05-12 06:11:19.350234,0
12937,609bd41642dd2d001575b834,sshekhar93,2.7,5.9,invalid,invalid,2021-05-12 06:11:50.060084,0
12938,609bd43542dd2d001575b835,sshekhar93,2.8,6.5,invalid,invalid,2021-05-12 06:12:20.699319,0
12939,609bd45342dd2d001575b836,sshekhar93,2.8,6.1,invalid,invalid,2021-05-12 06:12:51.325792,0
12940,609bd47242dd2d001575b837,sshekhar93,2.7,6.6,invalid,invalid,2021-05-12 06:13:21.933108,0
12941,609bd49142dd2d001575b838,sshekhar93,2.9,7.1,invalid,invalid,2021-05-12 06:13:52.835571,0
12942,609bd4b042dd2d001575b839,sshekhar93,2.7,6.3,invalid,invalid,2021-05-12 06:14:23.507269,0
12943,609bd4cf42dd2d001575b83a,sshekhar93,3.2,7.0,invalid,invalid,2021-05-12 06:14:54.761862,0
12944,609bd4ee42dd2d001575b83b,sshekhar93,3.0,6.7,invalid,invalid,2021-05-12 06:15:25.421297,0
12945,609bd50c42dd2d001575b83c,sshekhar93,2.7,6.0,invalid,invalid,2021-05-12 06:15:56.380042,0
12946,609bd52b42dd2d001575b83d,sshekhar93,2.9,6.6,invalid,invalid,2021-05-12 06:16:26.980833,0
12947,609bd54a42dd2d001575b83e,sshekhar93,2.8,6.5,invalid,invalid,2021-05-12 06:16:57.637483,0
12948,609bd56842dd2d001575b83f,sshekhar93,3.0,7.2,invalid,invalid,2021-05-12 06:17:28.280127,0
12949,609bd58742dd2d001575b840,sshekhar93,2.8,6.0,invalid,invalid,2021-05-12 06:17:58.909729,0
12950,609bd5a642dd2d001575b841,sshekhar93,2.8,6.4,invalid,invalid,2021-05-12 06:18:29.553166,0
12951,609bd5c442dd2d001575b842,sshekhar93,2.9,6.2,invalid,invalid,2021-05-12 06:19:00.185191,0
12952,609bd5e342dd2d001575b843,sshekhar93,2.8,6.5,invalid,invalid,2021-05-12 06:19:30.861000,0
12953,609bd60242dd2d001575b844,sshekhar93,2.8,5.8,invalid,invalid,2021-05-12 06:20:01.494638,0
12954,609bd62042dd2d001575b845,sshekhar93,2.8,5.8,invalid,invalid,2021-05-12 06:20:32.150857,0
12955,609bd63f42dd2d001575b846,sshekhar93,2.7,7.1,invalid,invalid,2021-05-12 06:21:02.777911,0
12956,609bd65e42dd2d001575b847,sshekhar93,2.7,7.5,invalid,invalid,2021-05-12 06:21:33.416798,0
12957,609bd67c42dd2d001575b848,sshekhar93,2.8,6.0,invalid,invalid,2021-05-12 06:22:04.107594,0
12958,609bd69b42dd2d001575b849,sshekhar93,2.6,5.8,invalid,invalid,2021-05-12 06:22:34.704986,0
12959,609bd6b942dd2d001575b84a,sshekhar93,2.8,6.4,invalid,invalid,2021-05-12 06:23:05.352076,0
12960,609bd6d842dd2d001575b84b,sshekhar93,2.6,6.3,invalid,invalid,2021-05-12 06:23:35.997687,0
12961,609bd6f742dd2d001575b84c,sshekhar93,2.6,5.7,invalid,invalid,2021-05-12 06:24:06.643744,0
12962,609bd71542dd2d001575b84d,sshekhar93,2.7,5.9,invalid,invalid,2021-05-12 06:24:37.291289,0
12963,609bd73442dd2d001575b84e,sshekhar93,2.5,6.1,invalid,invalid,2021-05-12 06:25:07.912092,0
12964,609bd75342dd2d001575b84f,sshekhar93,2.7,6.1,invalid,invalid,2021-05-12 06:25:38.600167,0
12965,609bd77142dd2d001575b850,sshekhar93,2.8,6.6,invalid,invalid,2021-05-12 06:26:09.225032,0
12966,609bd79042dd2d001575b851,sshekhar93,2.6,5.3,invalid,invalid,2021-05-12 06:26:39.883931,0
12967,609bd7af42dd2d001575b852,sshekhar93,2.4,4.8,invalid,invalid,2021-05-12 06:27:10.529056,0
12968,609bd7cd42dd2d001575b853,sshekhar93,2.4,4.8,invalid,invalid,2021-05-12 06:27:41.161539,0
12969,609bd7ec42dd2d001575b854,sshekhar93,2.7,5.7,invalid,invalid,2021-05-12 06:28:11.793888,0
12970,609bd80a42dd2d001575b855,sshekhar93,2.7,6.6,invalid,invalid,2021-05-12 06:28:42.440466,0
12971,609bd82942dd2d001575b856,sshekhar93,2.5,5.6,invalid,invalid,2021-05-12 06:29:13.091121,0
12972,609bd84842dd2d001575b857,sshekhar93,2.8,6.5,invalid,invalid,2021-05-12 06:29:43.740987,0
12973,609bd86642dd2d001575b858,sshekhar93,2.6,6.1,invalid,invalid,2021-05-12 06:30:14.392780,0
12974,609bd88542dd2d001575b859,sshekhar93,2.4,4.9,invalid,invalid,2021-05-12 06:30:45.044899,0
12975,609bd8a442dd2d001575b85a,sshekhar93,2.7,6.6,invalid,invalid,2021-05-12 06:31:15.691666,0
12976,609bd8c242dd2d001575b85b,sshekhar93,2.4,6.0,invalid,invalid,2021-05-12 06:31:46.329067,0
12977,609bd8e142dd2d001575b85c,sshekhar93,2.7,5.7,invalid,invalid,2021-05-12 06:32:16.975709,0
12978,609bd90042dd2d001575b85d,sshekhar93,2.4,5.3,invalid,invalid,2021-05-12 06:32:47.622062,0
12979,609bd91e42dd2d001575b85e,sshekhar93,2.8,6.4,invalid,invalid,2021-05-12 06:33:18.302488,0
12980,609bd93d42dd2d001575b85f,sshekhar93,2.6,5.8,invalid,invalid,2021-05-12 06:33:48.893922,0
12981,609bd95c42dd2d001575b860,sshekhar93,2.6,5.8,invalid,invalid,2021-05-12 06:34:19.529494,0
12982,609bd97a42dd2d001575b861,sshekhar93,2.6,6.2,invalid,invalid,2021-05-12 06:34:50.172573,0
12983,609bd99942dd2d001575b862,sshekhar93,2.4,5.7,invalid,invalid,2021-05-12 06:35:20.823057,0
12984,609bd9b842dd2d001575b863,sshekhar93,2.3,5.3,invalid,invalid,2021-05-12 06:35:51.469867,0
12985,609bd9d642dd2d001575b864,sshekhar93,2.6,6.9,invalid,invalid,2021-05-12 06:36:22.118279,0
12986,609bd9f542dd2d001575b865,sshekhar93,2.5,6.0,invalid,invalid,2021-05-12 06:36:52.984468,0
12987,609bda1442dd2d001575b866,sshekhar93,2.7,6.4,invalid,invalid,2021-05-12 06:37:23.592875,0
12988,609bda3342dd2d001575b867,sshekhar93,2.7,5.5,invalid,invalid,2021-05-12 06:37:54.639891,0
12989,609bda5242dd2d001575b868,sshekhar93,2.6,5.4,invalid,invalid,2021-05-12 06:38:25.313147,0
12990,609bda7042dd2d001575b869,sshekhar93,2.2,6.1,invalid,invalid,2021-05-12 06:38:56.233609,0
12991,609bda8f42dd2d001575b86a,sshekhar93,2.5,5.9,invalid,invalid,2021-05-12 06:39:26.924181,0
12992,609bdaae42dd2d001575b86b,sshekhar93,2.5,5.7,invalid,invalid,2021-05-12 06:39:57.606465,0
12993,609bdacc42dd2d001575b86c,sshekhar93,2.6,5.4,invalid,invalid,2021-05-12 06:40:28.307838,0
12994,609bdaeb42dd2d001575b86d,sshekhar93,2.8,5.9,invalid,invalid,2021-05-12 06:40:59.047072,0
12995,609bdb0a42dd2d001575b86e,sshekhar93,2.6,6.4,invalid,invalid,2021-05-12 06:41:29.741680,0
12996,609bdb2942dd2d001575b86f,sshekhar93,2.5,6.4,invalid,invalid,2021-05-12 06:42:00.500285,0
12997,609bdb4742dd2d001575b870,sshekhar93,2.6,6.5,invalid,invalid,2021-05-12 06:42:31.223252,0
12998,609bdb6642dd2d001575b871,sshekhar93,2.5,5.4,invalid,invalid,2021-05-12 06:43:01.941127,0
12999,609bdb8542dd2d001575b872,sshekhar93,2.6,5.8,invalid,invalid,2021-05-12 06:43:32.707331,0
13000,609bdba342dd2d001575b873,sshekhar93,2.5,5.7,invalid,invalid,2021-05-12 06:44:03.287191,0
13001,609bdbc242dd2d001575b874,sshekhar93,2.5,5.2,invalid,invalid,2021-05-12 06:44:33.941863,0
13002,609bdbe142dd2d001575b875,sshekhar93,2.5,6.0,invalid,invalid,2021-05-12 06:45:04.610623,0
13003,609bdbff42dd2d001575b876,sshekhar93,2.6,5.5,invalid,invalid,2021-05-12 06:45:35.253062,0
13004,609bdc1e42dd2d001575b877,sshekhar93,2.4,6.3,invalid,invalid,2021-05-12 06:46:05.889407,0
13005,609bdc3d42dd2d001575b878,sshekhar93,2.4,6.0,invalid,invalid,2021-05-12 06:46:36.550125,0
13006,609bdc5b42dd2d001575b879,sshekhar93,2.5,6.0,invalid,invalid,2021-05-12 06:47:07.194906,0
13007,609bdc7a42dd2d001575b87a,sshekhar93,2.3,5.9,invalid,invalid,2021-05-12 06:47:37.827934,0
13008,609bdc9942dd2d001575b87b,sshekhar93,2.8,6.1,invalid,invalid,2021-05-12 06:48:08.504850,0
13009,609bdcb742dd2d001575b87c,sshekhar93,2.3,6.3,invalid,invalid,2021-05-12 06:48:39.114329,0
13010,609bdcd642dd2d001575b87d,sshekhar93,2.4,6.1,invalid,invalid,2021-05-12 06:49:09.751940,0
13011,609bdcf542dd2d001575b87e,sshekhar93,2.5,6.3,invalid,invalid,2021-05-12 06:49:40.399243,0
13012,609bdd1342dd2d001575b87f,sshekhar93,2.4,6.5,invalid,invalid,2021-05-12 06:50:11.099301,0
13013,609bdd3242dd2d001575b880,sshekhar93,2.4,4.7,invalid,invalid,2021-05-12 06:50:41.719224,0
13014,609bdd5042dd2d001575b881,sshekhar93,2.6,5.7,invalid,invalid,2021-05-12 06:51:12.334012,0
13015,609bdd6f42dd2d001575b882,sshekhar93,2.4,5.8,invalid,invalid,2021-05-12 06:51:42.976589,0
13016,609bdd8e42dd2d001575b883,sshekhar93,2.3,5.6,invalid,invalid,2021-05-12 06:52:13.626290,0
13017,609bddac42dd2d001575b884,sshekhar93,2.6,6.4,invalid,invalid,2021-05-12 06:52:44.294214,0
13018,609bddcb42dd2d001575b885,sshekhar93,2.5,6.4,invalid,invalid,2021-05-12 06:53:14.915117,0
13019,609bddea42dd2d001575b886,sshekhar93,2.2,5.0,invalid,invalid,2021-05-12 06:53:45.589215,0
13020,609bde0842dd2d001575b887,sshekhar93,2.4,5.2,invalid,invalid,2021-05-12 06:54:16.231582,0
13021,609bde2742dd2d001575b888,sshekhar93,2.5,5.8,invalid,invalid,2021-05-12 06:54:46.863171,0
13022,609bde4642dd2d001575b889,sshekhar93,2.4,5.1,invalid,invalid,2021-05-12 06:55:17.502220,0
13023,609bde6442dd2d001575b88a,sshekhar93,2.5,6.0,invalid,invalid,2021-05-12 06:55:48.178528,0
13024,609bde8342dd2d001575b88b,sshekhar93,2.4,5.1,invalid,invalid,2021-05-12 06:56:18.814459,0
13025,609bdea142dd2d001575b88c,sshekhar93,2.5,6.8,invalid,invalid,2021-05-12 06:56:49.446583,0
13026,609bdec042dd2d001575b88d,sshekhar93,2.3,6.5,invalid,invalid,2021-05-12 06:57:20.072593,0
13027,609bdedf42dd2d001575b88e,sshekhar93,2.5,5.3,invalid,invalid,2021-05-12 06:57:50.708225,0
13028,609bdefd42dd2d001575b88f,sshekhar93,2.4,4.6,invalid,invalid,2021-05-12 06:58:21.356002,0
13029,609bdf1c42dd2d001575b890,sshekhar93,2.3,5.6,invalid,invalid,2021-05-12 06:58:52.067033,0
13030,609bdf3b42dd2d001575b891,sshekhar93,2.7,5.6,invalid,invalid,2021-05-12 06:59:22.746567,0
13031,609bdf5a42dd2d001575b892,sshekhar93,2.1,5.4,invalid,invalid,2021-05-12 06:59:53.755465,0
13032,609bdf7942dd2d001575b893,sshekhar93,2.4,5.1,invalid,invalid,2021-05-12 07:00:24.449790,0
13033,609bdf9842dd2d001575b894,sshekhar93,2.1,4.4,invalid,invalid,2021-05-12 07:00:55.688929,0
13034,609bdfb642dd2d001575b895,sshekhar93,2.5,6.1,invalid,invalid,2021-05-12 07:01:26.336153,0
13035,609bdfd542dd2d001575b896,sshekhar93,2.3,5.7,invalid,invalid,2021-05-12 07:01:56.919754,0
13036,609bdff442dd2d001575b897,sshekhar93,2.4,4.7,invalid,invalid,2021-05-12 07:02:27.516275,0
13037,609be01242dd2d001575b898,sshekhar93,2.5,5.2,invalid,invalid,2021-05-12 07:02:58.195929,0
13038,609be03142dd2d001575b899,sshekhar93,2.6,6.6,invalid,invalid,2021-05-12 07:03:28.844849,0
13039,609be05042dd2d001575b89a,sshekhar93,2.4,6.2,invalid,invalid,2021-05-12 07:03:59.447151,0
13040,609be06e42dd2d001575b89b,sshekhar93,2.5,5.8,invalid,invalid,2021-05-12 07:04:30.129904,0
13041,609be08d42dd2d001575b89c,sshekhar93,2.3,5.5,invalid,invalid,2021-05-12 07:05:00.741205,0
13042,609be0ab42dd2d001575b89d,sshekhar93,2.3,5.3,invalid,invalid,2021-05-12 07:05:31.410684,0
13043,609be0ca42dd2d001575b89e,sshekhar93,2.3,4.7,invalid,invalid,2021-05-12 07:06:02.050093,0
13044,609be0e942dd2d001575b89f,sshekhar93,2.4,6.7,invalid,invalid,2021-05-12 07:06:32.665985,0
13045,609be10742dd2d001575b8a0,sshekhar93,2.3,4.0,invalid,invalid,2021-05-12 07:07:03.321531,0
13046,609be12642dd2d001575b8a1,sshekhar93,2.2,4.3,invalid,invalid,2021-05-12 07:07:33.960310,0
13047,609be14542dd2d001575b8a2,sshekhar93,2.4,5.5,invalid,invalid,2021-05-12 07:08:04.601876,0
13048,609be16342dd2d001575b8a3,sshekhar93,2.4,5.5,invalid,invalid,2021-05-12 07:08:35.233520,0
13049,609be18242dd2d001575b8a4,sshekhar93,2.3,5.5,invalid,invalid,2021-05-12 07:09:05.890332,0
13050,609be1a142dd2d001575b8a5,sshekhar93,2.5,5.9,invalid,invalid,2021-05-12 07:09:36.526650,0
13051,609be1bf42dd2d001575b8a6,sshekhar93,2.1,4.6,invalid,invalid,2021-05-12 07:10:07.194620,0
13052,609be1de42dd2d001575b8a7,sshekhar93,2.2,5.2,invalid,invalid,2021-05-12 07:10:37.873126,0
13053,609be1fd42dd2d001575b8a8,sshekhar93,2.3,4.9,invalid,invalid,2021-05-12 07:11:08.537834,0
13054,609be21b42dd2d001575b8a9,sshekhar93,2.2,4.8,invalid,invalid,2021-05-12 07:11:39.233477,0
13055,609be23a42dd2d001575b8aa,sshekhar93,2.3,5.7,invalid,invalid,2021-05-12 07:12:09.856100,0
13056,609be25942dd2d001575b8ab,sshekhar93,2.4,5.6,invalid,invalid,2021-05-12 07:12:40.544940,0
13057,609be27742dd2d001575b8ac,sshekhar93,2.4,4.9,invalid,invalid,2021-05-12 07:13:11.149623,0
13058,609be29642dd2d001575b8ad,sshekhar93,2.5,5.3,invalid,invalid,2021-05-12 07:13:42.003919,0
13059,609be2b542dd2d001575b8ae,sshekhar93,2.7,6.6,invalid,invalid,2021-05-12 07:14:12.665291,0
13060,609be2d342dd2d001575b8af,sshekhar93,2.2,5.6,invalid,invalid,2021-05-12 07:14:43.312738,0
13061,609be2f242dd2d001575b8b0,sshekhar93,2.3,5.7,invalid,invalid,2021-05-12 07:15:13.965905,0
13062,609be31142dd2d001575b8b1,sshekhar93,2.2,5.1,invalid,invalid,2021-05-12 07:15:44.588551,0
13063,609be32f42dd2d001575b8b2,sshekhar93,2.2,4.3,invalid,invalid,2021-05-12 07:16:15.277187,0
13064,609be34e42dd2d001575b8b3,sshekhar93,2.6,6.6,invalid,invalid,2021-05-12 07:16:45.910529,0
13065,609be36d42dd2d001575b8b4,sshekhar93,2.2,5.6,invalid,invalid,2021-05-12 07:17:16.539798,0
13066,609be38b42dd2d001575b8b5,sshekhar93,2.4,4.8,invalid,invalid,2021-05-12 07:17:47.170712,0
13067,609be3aa42dd2d001575b8b6,sshekhar93,2.2,5.7,invalid,invalid,2021-05-12 07:18:17.801837,0
13068,609be3c842dd2d001575b8b7,sshekhar93,2.4,6.2,invalid,invalid,2021-05-12 07:18:48.452027,0
13069,609be3e742dd2d001575b8b8,sshekhar93,2.4,4.8,invalid,invalid,2021-05-12 07:19:19.068752,0
13070,609be40642dd2d001575b8b9,sshekhar93,2.3,5.7,invalid,invalid,2021-05-12 07:19:49.721645,0
